block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,Throughput,Timestamp
1,false,360000,zstd,16,32,32,128,6,7,32,4,134217728,-105341,202760730
4,false,320000,zstd,8,8,128,32,5,8,64,2,134217728,-103963,203756972
8,false,400000,zstd,256,8,8,256,3,6,16,2,134217728,-107140,204746240
65536,true,360000,snappy,16,1,32,4,9,4,32,32,2097152,-62850,205704099
64,false,400000,zstd,32,16,8,2,3,6,16,4,134217728,-105246,206725469
4,false,320000,zstd,2,32,32,2,0,4,16,2,134217728,-106675,207715439
2048,true,400000,snappy,2,512,36,256,10,8,32,16,512,-30855,208682794
1,false,400000,zstd,256,8,2,256,3,6,16,2,67108864,-102923,209657993
1,false,120000,zstd,128,32,36,64,1,9,8,2,8388608,-57758,210629471
8,false,400000,zstd,256,8,4,256,3,6,16,2,67108864,-102711,211608367
256,false,360000,snappy,256,0,64,8,0,4,4,32,67108864,-105622,212568803
1,true,400000,lz4,16,1024,16,32,4,4,64,32,134217728,-12889,213530816
64,false,40000,snappy,16,64,36,2,11,10,128,16,67108864,-97710,214491275
8,false,160000,snappy,8,64,64,32,-1,9,4,32,67108864,-103613,215451847
1024,false,200000,zstd,2,20,64,256,7,11,4,2,134217728,-105025,216413117
256,false,280000,zstd,256,1024,64,8,0,8,4,2,134217728,-98597,217378496
1,false,80000,snappy,8,64,32,2,10,0,4,2,67108864,-102561,218340372
1024,false,400000,zstd,256,8,64,128,3,7,16,4,134217728,-102459,219313436
65536,false,320000,zstd,2,16,8,8,7,12,2,2,134217728,-69731,220273387
16,false,200000,zstd,2,2,1024,64,3,2,4,16,1024,-175,221580972
4,false,360000,snappy,128,1024,8,256,1,5,32,1,134217728,-103305,222542016
1024,false,120000,zstd,2,32,256,16,6,14,1,32,67108864,-99028,223504043
32,false,360000,lz4,256,4,8,256,7,6,2,1,67108864,-96543,224465011
8,false,400000,lz4,256,128,16,64,10,3,4,8,67108864,-104644,225426332
128,false,160000,zstd,2,16,8,8,4,5,8,1,134217728,-101282,226416688
4,false,160000,lz4,32,8,32,128,7,11,4,4,67108864,-104696,227378195
256,false,400000,snappy,4,0,4,-1,10,4,4,4,33554432,-84723,228339779
524288,true,120000,snappy,4,512,2,16,4,3,32,1,16,-17579,229311676
1024,false,280000,snappy,64,0,64,1,8,3,64,32,134217728,-94497,230272863
128,false,320000,snappy,16,8,1,256,10,1,4,8,33554432,-104206,231233997
4,false,160000,lz4,2,16,128,8,8,3,16,1,134217728,-103456,232195665
512,false,120000,snappy,8,1024,1024,4,8,7,16,1,131072,-41091,233165811
512,true,120000,snappy,64,20,8,64,1,0,1,32,2048,-4900,234144406
4,false,400000,snappy,1,8,128,8,5,9,2,4,134217728,-102725,235106335
512,false,240000,snappy,16,1024,2,8,3,7,4,32,67108864,-105704,236066360
4,false,320000,zstd,4,32,32,8,0,4,16,2,134217728,-105620,237056250
16,false,360000,lz4,256,8,256,64,2,7,2,2,134217728,-102725,238018605
16,false,400000,lz4,64,0,8,64,4,9,8,8,67108864,-97523,238980536
1,false,360000,lz4,2,32,8,2,0,1,16,2,134217728,-105128,239942378
64,false,200000,lz4,256,64,32,64,10,4,32,4,128,-22035,240913520
131072,true,0,snappy,256,16,16,1,3,10,16,2,8388608,-31338,241870879
4,false,320000,lz4,1,1024,64,4,9,6,64,2,134217728,-106075,242832470
2048,false,400000,zstd,32,4,2,256,1,5,8,32,268435456,-97578,243793325
16384,false,40000,lz4,128,0,1,1,0,7,8,2,1073741824,-90488,244752725
4,false,320000,zstd,2,8,256,4,0,4,2,4,134217728,-81873,245736986
256,false,120000,lz4,2,1,8,16,-1,1,4,16,67108864,-85878,246696834
256,false,400000,snappy,32,1024,36,-1,10,4,4,32,67108864,-102052,247656637
256,true,200000,snappy,64,1,16,64,1,7,32,4,512,-5724,248630082
8,false,400000,zstd,256,4,2,256,5,6,16,2,134217728,-106637,249607631
4,false,400000,zstd,2,32,36,16,0,3,16,2,134217728,-106197,250604082
64,false,360000,snappy,4,0,4,8,4,12,4,16,67108864,-95574,251569021
8,false,320000,zstd,32,0,1,2,9,0,32,4,134217728,-104212,252596835
16,false,400000,zstd,16,8,2,256,6,6,16,2,134217728,-105732,253580398
8,false,400000,zstd,4,1,8,-1,6,2,16,4,1073741824,-91686,254551125
4,false,360000,zstd,32,4,4,256,5,15,8,8,134217728,-73154,255589531
1024,false,200000,snappy,32,8,16,256,8,1,4,4,33554432,-104377,256549292
1,false,200000,zstd,16,4,64,1,7,3,64,4,134217728,-104966,257572178
8,false,160000,snappy,4,64,1024,4,9,2,32,4,134217728,-103071,258535284
256,false,360000,snappy,4,0,256,8,5,0,4,32,67108864,-105096,259495956
4,false,320000,zstd,2,32,32,128,5,4,16,2,134217728,-105480,260480828
2048,false,120000,snappy,256,128,1024,128,6,1,1,4,33554432,-88990,261440397
64,false,240000,zstd,16,1,2,256,7,5,16,4,134217728,-105359,262459658
64,false,320000,snappy,32,4,64,8,8,0,4,32,33554432,-100975,263420542
16384,false,360000,zstd,8,8,2,8,5,1,1,32,134217728,-78767,264379731
256,false,280000,snappy,8,1024,512,16,0,10,4,32,67108864,-104818,265342339
1,false,360000,zstd,16,4,512,8,7,9,16,2,67108864,-98135,266326372
128,false,360000,zstd,64,2,36,32,7,3,16,2,134217728,-105456,267311048
64,false,360000,snappy,2,8,1024,256,3,7,1,32,134217728,-103081,268271565
8,false,400000,zstd,256,2,8,256,3,3,32,2,134217728,-106620,269265667
256,false,360000,snappy,8,1,16,-1,10,0,4,16,67108864,-105283,270226330
16,false,0,zstd,256,4,256,256,4,2,16,2,134217728,-105427,271211483
