block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,Throughput,Timestamp
1024,false,0,snappy,2,20,36,2,-1,10,2,1,1024,-47066,161266080
8192,false,0,snappy,2,20,36,8,-1,10,2,1,1073741824,-221574,162227162
65536,false,0,snappy,1,20,36,2,-1,10,2,1,1073741824,-128964,163190914
1,false,0,snappy,32,20,36,32,-1,10,2,1,536870912,-125842,164152631
1024,false,0,snappy,1,20,36,2,-1,10,2,1,1073741824,-265713,165116845
256,false,0,snappy,2,20,36,2,-1,10,2,1,1073741824,-257681,166098967
2048,false,0,snappy,2,20,36,2,-1,10,2,1,1073741824,-242658,167061167
128,false,0,snappy,2,20,36,128,-1,10,2,1,1073741824,-249391,168021146
8,true,0,snappy,1,20,36,256,-1,10,2,1,128,-506,169087590
65536,false,0,snappy,1,20,36,-1,-1,10,2,1,1073741824,-127729,170047996
1,false,0,snappy,1,20,36,32,-1,10,2,1,536870912,-222977,171010917
128,false,0,snappy,1,20,36,128,-1,10,2,1,536870912,-228998,171980302
4,false,0,snappy,1,20,36,16,-1,10,2,1,1073741824,-263530,172967330
256,false,0,snappy,2,20,36,64,-1,10,2,1,1073741824,-257946,173947438
512,false,0,snappy,1,20,36,2,-1,10,2,1,1073741824,-262044,174920395
1,false,0,snappy,256,20,36,4,-1,10,2,1,32768,-8710,175917175
512,false,0,snappy,2,20,36,-1,-1,10,2,1,134217728,-194686,176877189
524288,false,0,snappy,2,20,36,32,-1,10,2,1,268435456,-25538,177839016
512,false,0,snappy,2,20,36,32,-1,10,2,1,268435456,-212719,178800944
1024,false,0,snappy,2,20,36,32,-1,10,2,1,1073741824,-256016,179765836
8192,false,0,snappy,2,20,36,-1,-1,10,2,1,1073741824,-216990,180725000
16384,false,0,snappy,2,20,36,32,-1,10,2,1,268435456,-151906,181684629
