block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,Throughput,Timestamp
8,false,40000,lz4,2,16,8,128,10,8,8,32,1073741824,-126770,297448054
1,false,120000,lz4,4,16,1024,8,9,9,1,8,1073741824,-112498,298410562
4,false,120000,lz4,2,16,1024,8,9,9,1,16,1073741824,-129260,299372340
2048,false,200000,snappy,2,32,1,256,10,5,128,2,1073741824,-127196,300333205
1,false,80000,lz4,2,16,1024,8,9,9,1,16,1073741824,-128267,301294904
512,false,280000,snappy,2,16,1024,16,3,6,64,16,1073741824,-128167,302255777
8,false,160000,lz4,2,20,16,1,4,8,1,32,1073741824,-128643,303217918
512,false,280000,lz4,2,8,512,4,2,6,32,2,1073741824,-130519,304178182
1,false,160000,zstd,2,8,1024,8,1,7,1,32,1073741824,-123499,305151329
512,false,400000,lz4,2,16,128,4,8,9,128,2,1073741824,-132302,306112531
2048,false,360000,snappy,2,256,256,32,2,5,128,1,1073741824,-131181,307071306
32,false,200000,lz4,2,32,16,8,3,10,32,32,1073741824,-125176,308033389
1024,false,320000,snappy,2,32,1,256,10,5,128,2,1073741824,-127150,308993985
4,false,120000,lz4,4,32,4,1,1,11,64,32,536870912,-105384,309956216
1,false,120000,lz4,2,16,64,8,9,9,1,8,1073741824,-128356,310918357
2048,false,320000,snappy,2,128,256,8,2,5,128,4,1073741824,-124195,311879691
1,false,120000,lz4,2,20,1024,8,9,9,1,8,1073741824,-126338,312845360
262144,false,120000,zstd,32,1024,128,64,10,11,128,4,2048,-1710,313832277
1,false,320000,lz4,1,16,1024,1,2,9,1,2,1073741824,-126671,314794105
1024,false,200000,lz4,2,1024,256,8,5,6,4,2,1073741824,-126248,315755082
1024,false,360000,snappy,2,128,256,32,2,5,128,4,1073741824,-126616,316716178
1,false,120000,lz4,2,16,1024,8,9,10,1,8,1073741824,-125801,317678096
1024,false,400000,snappy,2,128,256,128,4,5,128,1,1073741824,-130660,318637898
512,false,360000,snappy,2,1024,256,32,2,5,64,4,1073741824,-126562,319599340
16,false,80000,zstd,4,128,36,-1,-1,6,1,8,67108864,-71745,320574289
1,false,0,lz4,2,256,1,-1,9,9,32,2,1073741824,-127450,321536103
