block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,Throughput,Timestamp
8192,false,0,snappy,1,1024,8,-1,8,10,128,4,33554432,-155692,332203383
2048,false,160000,snappy,1,4,4,2,3,10,64,8,33554432,-150464,333161201
2048,false,240000,snappy,1,2,1,8,1,10,4,16,33554432,-158839,334117261
2048,false,280000,snappy,1,2,16,1,1,11,4,4,33554432,-155331,335073200
64,false,120000,zstd,16,1024,16,8,7,5,1,16,67108864,-101368,336048205
4096,false,320000,snappy,1,64,2,16,7,7,32,4,67108864,-155436,337004956
65536,false,200000,zstd,1,512,64,1,1,10,1,4,134217728,-99560,337962644
131072,false,240000,lz4,1,16,4,8,4,15,4,4,16777216,-116405,338918909
32,false,120000,zstd,1,1024,16,16,9,8,16,4,134217728,-150601,339930490
128,false,0,snappy,256,2,4,2,7,7,32,1,64,-12411,340907107
64,false,80000,zstd,2,0,32,4,3,15,64,16,67108864,-125746,341938031
512,false,280000,zstd,64,512,1024,2,10,5,16,4,134217728,-150930,342899960
65536,false,0,snappy,32,64,4,32,10,6,64,32,268435456,-140658,343857488
8,false,200000,zstd,32,256,32,1,3,7,16,4,134217728,-152171,344863246
64,false,200000,lz4,32,64,36,-1,8,11,1,2,134217728,-142020,345824550
8,false,0,zstd,16,128,16,1,4,12,16,2,536870912,-144094,346864402
2048,false,320000,snappy,1,2,2,8,1,12,64,16,67108864,-144067,347834751
64,false,360000,lz4,32,512,8,8,3,9,4,4,8388608,-106032,348793010
2048,false,240000,snappy,2,2,1,256,10,14,64,4,67108864,-133772,349749739
4,false,120000,lz4,1,1024,8,64,0,14,16,2,67108864,-139206,350709802
64,false,200000,zstd,2,1024,64,8,7,11,32,4,134217728,-152652,351711050
64,false,400000,snappy,128,256,8,64,8,10,32,1,33554432,-117473,352669542
1024,false,240000,snappy,1,2,1,8,1,10,4,16,33554432,-145126,353628492
32,false,200000,snappy,1,32,1,8,3,5,128,4,134217728,-150419,354590083
32,false,280000,zstd,2,8,32,1,10,14,32,8,268435456,-148448,355559856
2048,false,320000,snappy,1,2,2,16,1,8,8,4,33554432,-156857,356520260
8192,false,240000,lz4,32,8,1,128,0,8,8,8,134217728,-145735,357476813
512,false,160000,zstd,32,1024,32,64,-1,11,32,2,67108864,-144990,358444374
8192,false,200000,lz4,8,512,1,-1,6,10,1,32,67108864,-135042,359401597
64,false,200000,zstd,32,256,16,64,10,6,16,4,67108864,-146429,360398735
2048,false,320000,snappy,1,2,2,-1,2,10,4,16,33554432,-149575,361356557
16384,false,360000,zstd,8,2,16,1,7,10,16,4,67108864,-123912,362313868
32,false,120000,zstd,32,32,256,16,3,7,16,4,134217728,-151373,363321846
16384,false,120000,snappy,1,4,1024,8,-1,6,64,4,1073741824,-136198,364280302
256,false,160000,zstd,1,512,64,32,8,9,16,4,134217728,-154850,365244792
32,false,200000,zstd,16,20,16,-1,9,5,16,32,268435456,-122354,366213645
256,false,320000,zstd,1,32,16,2,4,8,16,4,67108864,-152979,367192494
128,false,0,zstd,2,64,32,16,8,6,16,4,134217728,-153338,368192377
2048,false,360000,snappy,1,4,2,16,1,10,8,4,33554432,-155884,369152637
16,true,0,zstd,8,32,16,128,10,11,64,8,16,-1811,370170602
512,false,0,zstd,8,512,64,8,4,13,16,1,134217728,-143316,371133873
4096,false,120000,lz4,1,4,64,-1,2,13,4,16,33554432,-154311,372090169
2048,false,280000,lz4,2,2,16,-1,10,10,8,4,33554432,-123849,373046623
256,false,0,zstd,1,32,16,32,4,14,16,4,134217728,-155081,374012597
262144,true,400000,zstd,4,256,1,16,8,11,32,32,16,-14990,374986653
1024,false,80000,zstd,256,32,16,16,-1,5,16,1,134217728,-143415,375948652
8,false,0,snappy,32,64,1,-1,9,6,8,4,134217728,-148588,376906218
256,false,280000,zstd,1,64,16,-1,7,14,16,4,1073741824,-138448,377871311
32768,false,0,snappy,2,64,8,1,9,9,2,32,1024,-6599,378843882
1,false,240000,snappy,32,8,1,4,10,11,16,32,134217728,-139623,379802351
32768,false,240000,lz4,1,2,1,16,9,14,128,8,134217728,-144150,380766195
512,false,80000,lz4,256,1024,2,1,10,5,8,8,67108864,-149926,381723956
32,false,240000,snappy,1,32,1,-1,0,8,4,32,67108864,-149453,382681351
4,false,40000,zstd,2,4,36,16,6,10,16,32,134217728,-105801,383691022
32768,false,160000,snappy,2,0,128,4,1,12,1,16,8388608,-39130,384646501
512,false,240000,zstd,1,128,16,64,1,14,32,4,134217728,-153512,385606623
8,false,240000,zstd,2,128,16,2,10,10,32,4,134217728,-151399,386614529
256,false,160000,zstd,1,32,1,32,2,10,32,4,134217728,-155507,387593687
1024,false,400000,snappy,1,20,1,256,10,15,8,4,16777216,-154784,388550340
256,false,200000,snappy,4,512,128,-1,9,9,16,8,134217728,-150152,389508075
512,false,240000,zstd,16,4,32,-1,-1,13,8,8,268435456,-137954,390471522
